name,topics,topic_0,topic_1
纽约证交所重开交易大厅,"[(0, 0.8852329), (1, 0.11476702)]",0.8852329254150391,0.11476702243089676
疫情高峰已过6月24日红场阅兵,"[(0, 0.09169242), (1, 0.90830755)]",0.09169241786003113,0.9083075523376465
为了更好前行,"[(0, 0.49784878), (1, 0.5021512)]",0.497848778963089,0.5021511912345886
再现武汉抗疫的一块块记忆拼图,"[(0, 0.65928876), (1, 0.3407113)]",0.659288763999939,0.3407112956047058
上海解放纪念日 京剧人唱响《龙华赞歌》,"[(0, 0.69545496), (1, 0.30454507)]",0.6954549551010132,0.3045450747013092
实力,"[(0, 0.06432752), (1, 0.9356725)]",0.06432752311229706,0.9356725215911865
为什么选择凌晨冲顶？,"[(0, 0.040003207), (1, 0.95999676)]",0.040003206580877304,0.95999675989151
登峰测极,"[(0, 0.030604247), (1, 0.96939576)]",0.030604247003793716,0.9693957567214966
上海小吃有好货  好吃不贵带回家,"[(0, 0.19960892), (1, 0.8003911)]",0.1996089220046997,0.8003910779953003
“道也者，不可须臾离也”,"[(0, 0.984946), (1, 0.015053971)]",0.9849460124969482,0.015053970739245415
花与豆子,"[(0, 0.93517214), (1, 0.064827904)]",0.9351721405982971,0.06482790410518646
日本琵琶湖畔沙浴记,"[(0, 0.98507726), (1, 0.014922803)]",0.9850772619247437,0.01492280326783657
家乡的银杏园,"[(0, 0.01626127), (1, 0.9837387)]",0.01626127026975155,0.9837387204170227
一个八岁小孩眼中的上海解放,"[(0, 0.4160309), (1, 0.58396906)]",0.4160309135913849,0.5839690566062927
小调匙,"[(0, 0.07271297), (1, 0.92728704)]",0.0727129727602005,0.9272870421409607
微信群里看风景,"[(0, 0.97969854), (1, 0.020301418)]",0.9796985387802124,0.020301418378949165
红场情结,"[(0, 0.038007442), (1, 0.96199256)]",0.03800744190812111,0.9619925618171692
营造未来,"[(0, 0.9779518), (1, 0.022048242)]",0.9779518246650696,0.022048242390155792
“一根筋”导演,"[(0, 0.67752904), (1, 0.322471)]",0.6775290369987488,0.3224709928035736
嗨！藏族的姑娘小伙,"[(0, 0.88693905), (1, 0.11306095)]",0.8869390487670898,0.11306095123291016
少年心中的诗与远方,"[(0, 0.45694065), (1, 0.54305935)]",0.4569406509399414,0.5430593490600586
亲爱的宝贝，愿你一生安好,"[(0, 0.4497942), (1, 0.5502058)]",0.449794203042984,0.5502058267593384
初夏东京时光影记,"[(0, 0.5830256), (1, 0.41697443)]",0.5830255746841431,0.41697442531585693
图片新闻,"[(0, 0.038268663), (1, 0.9617314)]",0.03826866298913956,0.9617313742637634
丰田在华首款量产纯电动领潮上市,"[(0, 0.06711184), (1, 0.9328882)]",0.06711184233427048,0.9328882098197937
智能纯电  宝骏E300揭开面纱,"[(0, 0.03009017), (1, 0.96990985)]",0.030090169981122017,0.9699098467826843
上汽大通EUNIQ新能源车登场,"[(0, 0.5420722), (1, 0.45792776)]",0.5420721769332886,0.45792776346206665
会来电 能加油 长“驾”无忧,"[(0, 0.01811435), (1, 0.9818856)]",0.018114350736141205,0.9818856120109558
政府工作报告放出那些汽车大招,"[(0, 0.35978884), (1, 0.64021116)]",0.35978883504867554,0.6402111649513245
松牙可以重获稳固！缺牙可以重生！,"[(0, 0.7577126), (1, 0.2422874)]",0.7577126026153564,0.24228739738464355
治耳鸣耳聋，早知道这些，少走很多弯路,"[(0, 0.9887046), (1, 0.0112954145)]",0.9887046217918396,0.01129541452974081
“房颤日”遇上“新冠”请加倍当“心”,"[(0, 0.8337904), (1, 0.16620953)]",0.8337904214859009,0.16620953381061554
两会不同寻常不同凡响,"[(0, 0.8117853), (1, 0.18821475)]",0.8117852807044983,0.1882147490978241
特殊时期，排头兵更有担当,"[(0, 0.89631116), (1, 0.103688896)]",0.8963111639022827,0.10368889570236206
两个月，从签约到开工,"[(0, 0.36581406), (1, 0.63418597)]",0.36581405997276306,0.6341859698295593
“登顶精神”照耀中国两会季,"[(0, 0.87555504), (1, 0.124445006)]",0.8755550384521484,0.12444500625133514
全城总动员只有一个字买,"[(0, 0.045070596), (1, 0.9549294)]",0.0450705960392952,0.9549294114112854
花博园：“蝴蝶”初展翅,"[(0, 0.26655495), (1, 0.733445)]",0.26655495166778564,0.7334449887275696
两会不同寻常不同凡响,"[(0, 0.7290165), (1, 0.27098355)]",0.7290164828300476,0.2709835469722748
踏上履职尽责新征途,"[(0, 0.7224503), (1, 0.2775497)]",0.722450315952301,0.27754971385002136
在沪全国政协委员上午返沪,"[(0, 0.78825563), (1, 0.21174438)]",0.7882556319236755,0.21174438297748566
胸怀“两个大局”交出合格答卷,"[(0, 0.55224776), (1, 0.44775233)]",0.5522477626800537,0.44775232672691345
兼职记者,"[(0, 0.87931), (1, 0.12069002)]",0.8793100118637085,0.12069001793861389
践行“一国两制”未来更美好,"[(0, 0.27771905), (1, 0.7222809)]",0.27771905064582825,0.7222809195518494
推广公筷公勺先要正解“分餐制”,"[(0, 0.21022823), (1, 0.78977174)]",0.21022823452949524,0.7897717356681824
“登顶精神”照耀中国两会季,"[(0, 0.7003988), (1, 0.29960117)]",0.7003988027572632,0.29960116744041443
为防风险应修改突发事件应对法,"[(0, 0.9597411), (1, 0.04025889)]",0.9597411155700684,0.04025888815522194
“我的卵子”能不能“我做主”？,"[(0, 0.30423522), (1, 0.69576484)]",0.30423521995544434,0.6957648396492004
尊重科学尊重科学家应常抓不懈,"[(0, 0.8812689), (1, 0.11873114)]",0.8812689185142517,0.11873114109039307
5G与工业互联网融合市场广阔,"[(0, 0.5046162), (1, 0.49538377)]",0.5046162009239197,0.49538376927375793
芭比世界 妙 花样遛娃 赞,"[(0, 0.02056309), (1, 0.97943693)]",0.020563090220093727,0.9794369339942932
铁腕治“欠” 让农民工“薪”安,"[(0, 0.21969049), (1, 0.78030956)]",0.2196904867887497,0.7803095579147339
签约到开工仅两个多月 “山姆”跑赢“特斯拉”,"[(0, 0.82912475), (1, 0.17087528)]",0.8291247487068176,0.17087528109550476
草坪冒险 爽  露营派对 嗨,"[(0, 0.030780023), (1, 0.96922)]",0.030780022963881493,0.969219982624054
从普通高校毕业生中直接招士官,"[(0, 0.80171037), (1, 0.1982896)]",0.8017103672027588,0.19828960299491882
“两张网”助力禁毒全环节,"[(0, 0.28498277), (1, 0.7150172)]",0.2849827706813812,0.7150171995162964
“证明我妈是我妈”不再是难事,"[(0, 0.58548176), (1, 0.41451824)]",0.5854817628860474,0.41451823711395264
27岁生日，上海地铁步入6000辆时代,"[(0, 0.052209258), (1, 0.94779074)]",0.05220925807952881,0.9477907419204712
昆阳路越江大桥主桥顺利合龙,"[(0, 0.40168637), (1, 0.5983137)]",0.4016863703727722,0.5983136892318726
奇葩团建,"[(0, 0.49588022), (1, 0.50411975)]",0.49588021636009216,0.5041197538375854
“一网通办”方便“异地办事”,"[(0, 0.39362177), (1, 0.6063782)]",0.3936217725276947,0.6063781976699829
将喀什农产品送到阿拉家门口,"[(0, 0.030127175), (1, 0.9698728)]",0.03012717515230179,0.969872772693634
美拟对“北溪-2”实施进一步制裁,"[(0, 0.12817393), (1, 0.8718261)]",0.12817393243312836,0.8718261122703552
孟晚舟未在加拿大获释,"[(0, 0.10735577), (1, 0.8926442)]",0.10735577344894409,0.8926442265510559
欧盟公布7500亿欧元经济刺激方案,"[(0, 0.12536752), (1, 0.8746325)]",0.12536752223968506,0.8746324777603149
美国新冠死亡病例超过10万例,"[(0, 0.08633185), (1, 0.91366816)]",0.08633185178041458,0.913668155670166
总统传谣删不删　推特公司有点难,"[(0, 0.07849259), (1, 0.9215074)]",0.07849258929491043,0.9215074181556702
走向国际消费城市 上海需要这些创新,"[(0, 0.17067996), (1, 0.82931995)]",0.1706799566745758,0.829319953918457
打折用券  凑足优惠太合算了,"[(0, 0.06837558), (1, 0.9316244)]",0.06837558001279831,0.9316244125366211
买买买 全城总动员 购物节5大亮点提振消费,"[(0, 0.030775594), (1, 0.96922445)]",0.03077559359371662,0.9692244529724121
心若是扑满，便不空洞,"[(0, 0.15668228), (1, 0.8433177)]",0.15668228268623352,0.8433176875114441
楚天歌让你《有梦好甜蜜》,"[(0, 0.21863295), (1, 0.78136706)]",0.21863295137882233,0.7813670635223389
今云聚上博 沉醉江南夜,"[(0, 0.011034301), (1, 0.9889657)]",0.011034300550818443,0.9889656901359558
“小花”眼里的“铁榔头”,"[(0, 0.20370384), (1, 0.7962961)]",0.203703835606575,0.7962961196899414
让晨钟在“七一”敲响,"[(0, 0.7163642), (1, 0.28363585)]",0.7163642048835754,0.28363585472106934
珠峰定身高还需两个月,"[(0, 0.14024018), (1, 0.8597598)]",0.14024017751216888,0.8597598075866699
从登天骄子到珠峰老爷,"[(0, 0.025856227), (1, 0.97414374)]",0.025856226682662964,0.9741437435150146
新人走进新乡村 荧屏播撒新欢笑,"[(0, 0.96656054), (1, 0.033439513)]",0.9665605425834656,0.0334395132958889
枇杷堆黄,"[(0, 0.72304374), (1, 0.2769563)]",0.7230437397956848,0.2769562900066376
西湖小记,"[(0, 0.077504456), (1, 0.92249554)]",0.07750445604324341,0.9224955439567566
“蒸”与甗,"[(0, 0.6190183), (1, 0.3809817)]",0.6190183162689209,0.3809817135334015
制作它，享受它,"[(0, 0.62222713), (1, 0.3777729)]",0.622227132320404,0.37777289748191833
在他的世界屋脊,"[(0, 0.799377), (1, 0.20062302)]",0.7993770241737366,0.200623020529747
三言两语记,"[(0, 0.9637885), (1, 0.036211524)]",0.9637885093688965,0.0362115241587162
虫,"[(0, 0.17297882), (1, 0.8270212)]",0.17297881841659546,0.8270211815834045
迷失在贝加尔湖畔,"[(0, 0.9295604), (1, 0.0704396)]",0.9295604228973389,0.07043959945440292
闲话橘红糕,"[(0, 0.5553925), (1, 0.44460747)]",0.5553925037384033,0.4446074664592743
弹词公案第一书,"[(0, 0.02616521), (1, 0.9738348)]",0.026165209710597992,0.9738348126411438
中国最早的铅笔,"[(0, 0.02100436), (1, 0.9789956)]",0.021004360169172287,0.9789956212043762
大国暗战  太空里火药味又重了,"[(0, 0.0101835765), (1, 0.9898164)]",0.010183576494455338,0.989816427230835
追随美国，波兰要当核武“接盘侠”？,"[(1, 0.9947594)]",0.0,0.9947593808174133
德国一企业靠修图坑了巴菲特,"[(0, 0.88804734), (1, 0.111952655)]",0.8880473375320435,0.11195265501737595
亚洲“90后”一代开始遭遇秃顶,"[(0, 0.084626324), (1, 0.9153737)]",0.08462632447481155,0.915373682975769
防疫之余，也需科学护颈,"[(0, 0.16784137), (1, 0.8321586)]",0.167841374874115,0.832158625125885
心衰，就是心脏老了吗？,"[(0, 0.13213596), (1, 0.867864)]",0.13213595747947693,0.8678640127182007
松牙为啥可以保住？,"[(0, 0.9777942), (1, 0.022205796)]",0.9777941703796387,0.022205796092748642
特殊时期，排头兵更有担当,"[(0, 0.91902155), (1, 0.08097848)]",0.9190215468406677,0.08097848296165466
今夜大到暴雨,"[(0, 0.094596684), (1, 0.9054034)]",0.09459668397903442,0.9054033756256104
从人民中汲取磅礴力量,"[(0, 0.11912291), (1, 0.8808771)]",0.11912290751934052,0.8808770775794983
依靠人民  造福人民  植根人民,"[(0, 0.05729732), (1, 0.94270265)]",0.057297319173812866,0.9427026510238647
没有就业 9亿张吃饭的口 有了就业 9亿双挣钱的手,"[(0, 0.37652925), (1, 0.6234708)]",0.3765292465686798,0.6234707832336426
政策资金要直达基层直达企业直达民生,"[(0, 0.5259076), (1, 0.47409245)]",0.525907576084137,0.4740924537181854
新时代的人民法典,"[(0, 0.9593278), (1, 0.040672168)]",0.9593278169631958,0.040672168135643005
民法典来了，带来哪些改变？,"[(0, 0.68481666), (1, 0.31518334)]",0.6848166584968567,0.3151833415031433
高票通过,"[(0, 0.40706015), (1, 0.59293985)]",0.4070601463317871,0.5929398536682129
全国人大关于建立健全香港特别行政区　维护国家安全的法律制度和执行机制的决定,"[(0, 0.13150178), (1, 0.8684982)]",0.13150177896022797,0.8684982061386108
健全法制，香港才能行稳致远,"[(0, 0.03679628), (1, 0.9632037)]",0.03679627925157547,0.9632037281990051
上海代表团离京返沪,"[(0, 0.7388774), (1, 0.26112252)]",0.7388774156570435,0.26112252473831177
“法治中国”走向伟大民族复兴,"[(0, 0.4974377), (1, 0.50256234)]",0.4974376857280731,0.5025623440742493
依靠人民  造福人民  植根人民,"[(0, 0.058486424), (1, 0.94151354)]",0.05848642438650131,0.9415135383605957
儿童脑科学中心落户上海,"[(0, 0.05038959), (1, 0.94961035)]",0.05038959160447121,0.9496103525161743
“店小二”跑出“上海速度”,"[(0, 0.8872895), (1, 0.112710476)]",0.8872895240783691,0.11271047592163086
上海报业集团、东方网实施联合重组,"[(0, 0.49326378), (1, 0.5067362)]",0.49326378107070923,0.5067362189292908
带孩子去自然博物馆“野”一下,"[(0, 0.5565847), (1, 0.44341525)]",0.5565847158432007,0.44341525435447693
成人吸烟率稳步下降  “重点区域”仍需关注,"[(0, 0.61862296), (1, 0.38137704)]",0.6186229586601257,0.38137704133987427
上海会展行业按下“重启键”,"[(0, 0.23129846), (1, 0.76870155)]",0.23129846155643463,0.7687015533447266
昨无新增确诊病例,"[(0, 0.018453307), (1, 0.98154664)]",0.018453307449817657,0.9815466403961182
从“创新链”到“产业链”形成闭环,"[(0, 0.091447346), (1, 0.90855265)]",0.09144734591245651,0.9085526466369629
建行手机银行：随时随地！,"[(0, 0.95539945), (1, 0.04460054)]",0.9553994536399841,0.04460053890943527
申请材料减少 审核时间缩短,"[(0, 0.26889068), (1, 0.7311093)]",0.2688906788825989,0.7311093211174011
引领市民尽享上海滩品质生活,"[(0, 0.011588627), (1, 0.98841137)]",0.0115886265411973,0.9884113669395447
美在哈生物实验室 俄方担忧真实目的,"[(0, 0.37738952), (1, 0.6226105)]",0.377389520406723,0.6226105093955994
美政客“脑洞”从何来,"[(0, 0.18990585), (1, 0.8100942)]",0.18990585207939148,0.8100941777229309
一天新增79例 韩首都圈加强防疫,"[(0, 0.39265138), (1, 0.60734856)]",0.39265137910842896,0.6073485612869263
向社交媒体宣战 特朗普怒了,"[(0, 0.020973776), (1, 0.97902626)]",0.020973775535821915,0.9790262579917908
生涯教育芬芳满园,"[(0, 0.99014854)]",0.9901485443115234,0.0
认识自我  学会选择  奠基终身发展,"[(0, 0.9939899)]",0.993989884853363,0.0
日常的汲取,"[(0, 0.8490836), (1, 0.15091641)]",0.8490836024284363,0.15091641247272491
美与阅读总有一款适合你,"[(0, 0.08023547), (1, 0.9197645)]",0.08023546636104584,0.919764518737793
一动一静之间 舞出建筑之美,"[(0, 0.9757171), (1, 0.024282847)]",0.9757171273231506,0.024282846599817276
森林剧场 埋下一颗艺术种子,"[(0, 0.22318576), (1, 0.7768143)]",0.22318576276302338,0.7768142819404602
葫芦娃变萌 圣斗士变身,"[(0, 0.35348618), (1, 0.6465138)]",0.35348618030548096,0.646513819694519
低调的老蒋,"[(0, 0.62322766), (1, 0.3767723)]",0.6232276558876038,0.37677231431007385
球员需通过三次核酸检测,"[(0, 0.654659), (1, 0.345341)]",0.6546589732170105,0.3453409969806671
80岁的篮坛苦行僧终于退休了,"[(0, 0.6373849), (1, 0.36261508)]",0.6373848915100098,0.36261507868766785
长寿杯象棋赛明线上开赛,"[(0, 0.014392981), (1, 0.98560697)]",0.014392981305718422,0.9856069684028625
伊哈洛为留曼联愿降薪,"[(1, 0.9928678)]",0.0,0.9928678274154663
苏北土菜  香气四溢,"[(0, 0.07219476), (1, 0.9278052)]",0.07219476252794266,0.9278051853179932
桑葚,"[(0, 0.9833812), (1, 0.01661876)]",0.9833812117576599,0.01661876030266285
京、昆、评融于一炉,"[(0, 0.73110145), (1, 0.26889855)]",0.7311014533042908,0.26889854669570923
南洋咖啡南洋香,"[(0, 0.15115967), (1, 0.84884036)]",0.15115967392921448,0.8488403558731079
上海有味道,"[(0, 0.9037639), (1, 0.096236065)]",0.9037638902664185,0.09623606503009796
原木铅笔,"[(0, 0.98950994), (1, 0.010490042)]",0.9895099401473999,0.01049004215747118
人如一行字,"[(0, 0.10498022), (1, 0.8950197)]",0.1049802228808403,0.8950197100639343
本能的泄露,"[(0, 0.9162458), (1, 0.08375414)]",0.9162458181381226,0.08375413715839386
抗疫登山记,"[(1, 0.9904596)]",0.0,0.9904596209526062
P图时代,"[(0, 0.98948705), (1, 0.010512957)]",0.9894870519638062,0.010512957349419594
难忘育锋轮,"[(0, 0.45570478), (1, 0.5442952)]",0.45570477843284607,0.5442951917648315
吃牛排,"[(0, 0.17564037), (1, 0.8243596)]",0.17564037442207336,0.8243595957756042
老人爱小孩,"[(0, 0.9711983), (1, 0.028801678)]",0.971198320388794,0.028801677748560905
让盲童在音乐世界里“看”到光明,"[(0, 0.9426378), (1, 0.057362165)]",0.9426378011703491,0.05736216530203819
绿化居室“顺时”养生,"[(0, 0.08217714), (1, 0.91782284)]",0.08217713981866837,0.9178228378295898
中药防疫话养肺,"[(0, 0.2848237), (1, 0.71517634)]",0.2848236858844757,0.7151763439178467
人有朋友心少忧愁,"[(0, 0.74639904), (1, 0.25360098)]",0.7463990449905396,0.25360098481178284
动静结合 张弛有致,"[(0, 0.98609674), (1, 0.013903222)]",0.9860967397689819,0.013903222046792507
企业调动员工岗位也需合情理,"[(0, 0.4757589), (1, 0.5242411)]",0.4757589101791382,0.5242410898208618
丈夫出轨欲卖房，妻子竟被蒙鼓里,"[(0, 0.9868915), (1, 0.013108472)]",0.986891508102417,0.013108472339808941
“意外”获得千万征收补偿款,"[(0, 0.9946843)]",0.9946842789649963,0.0
数十万元买口罩只收到两包泡面,"[(0, 0.22426258), (1, 0.7757374)]",0.22426258027553558,0.7757374048233032
女友要走  报警来留？,"[(0, 0.9687627), (1, 0.03123733)]",0.9687626957893372,0.03123733028769493
婚姻的十字路口,"[(0, 0.9938384)]",0.9938384294509888,0.0
怕违法记录影响求职 女子不认罚还打警察,"[(0, 0.8856137), (1, 0.11438631)]",0.8856136798858643,0.11438631266355515
协调化解工作平稳有序 调处效果明显,"[(0, 0.41065076), (1, 0.58934927)]",0.41065075993537903,0.5893492698669434
手风琴演员被拽倒摔成十级伤残,"[(0, 0.9573029), (1, 0.042697083)]",0.9573029279708862,0.042697083204984665
消费+文化，享受有品质的生活,"[(0, 0.104492314), (1, 0.8955077)]",0.10449231415987015,0.8955076932907104
明尼阿波利斯的怒火,"[(1, 0.99192536)]",0.0,0.9919253587722778
